,ID,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Number,Street,Side,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
4316,A-4317,3,2018-04-12 07:18:54,2018-04-12 07:48:16,37.932472,-122.403336,37.932472,-122.403336,0.0,#1 and #2 lane blocked due to accident on I-580 Westbound before Toll Plaza.,,Richmond-San Rafael Brg,R,Richmond,Contra Costa,CA,94801,US,US/Pacific,KCCR,2018-04-12 06:53:00,45.0,42.6,82.0,30.17,10.0,SSE,4.6,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
4317,A-4318,2,2020-02-10 10:32:53,2020-02-10 11:02:35,29.798285,-95.360977,29.798285,-95.360977,0.0,Accident on Patton St at Irvington Blvd.,4098.0,Irvington Blvd,L,Houston,Harris,TX,77009-4057,US,US/Central,KMCJ,2020-02-10 10:53:00,77.0,77.0,71.0,29.94,7.0,S,9.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
4318,A-4319,2,2020-10-08 11:13:00,2020-10-08 11:47:30,39.015744,-77.09734,39.005084,-77.08156,1.123,Stationary traffic on I-495 from MD-355/Wisconsin Ave/Exit 34 (Capital Beltway/I-495) to MD-185/Connecticut Ave/Exit 33 (Capital Beltway/I-495) due to accident.,,Capital Beltway E,R,Bethesda,Montgomery,MD,20814,US,US/Eastern,KCGS,2020-10-08 11:15:00,65.0,65.0,42.0,30.03,10.0,WNW,10.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
4319,A-4320,2,2017-09-26 05:49:54,2017-09-26 06:19:42,38.618011,-121.401459,38.618011,-121.401459,0.0,Accident on Marconi Ave Eastbound at Fulton Ave.,2601.0,Marconi Ave,L,Sacramento,Sacramento,CA,95821-5105,US,US/Pacific,KMCC,2017-09-26 05:55:00,55.4,,54.0,29.85,9.0,Calm,,,Clear,False,False,True,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
4320,A-4321,2,2018-11-19 07:12:28,2018-11-19 08:12:08,43.08622,-77.402435,43.08622,-77.402435,0.0,Accident on Knapps Cir in Fairport.,99.0,Knapps Cir,L,Fairport,Monroe,NY,14450-9754,US,US/Eastern,KROC,2018-11-19 06:54:00,30.0,24.1,100.0,30.16,6.0,WSW,5.8,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
4321,A-4322,3,2018-12-19 05:31:01,2018-12-19 06:00:57,29.97555,-95.56437,29.984012,-95.569295,0.655,Between Cypresswood Dr and Chasewood Park Dr - Accident. Right lane blocked.,,TX-249 N,R,Houston,Harris,TX,77070,US,US/Central,KDWH,2018-12-19 05:34:00,54.0,,100.0,29.89,2.5,NNE,3.5,0.05,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
4322,A-4323,2,2018-09-25 15:55:30,2018-09-25 16:25:12,33.132079,-117.121536,33.13077,-117.11853,0.196,At Nordahl Rd - Accident.,,CA-78 E,R,Escondido,San Diego,CA,92029,US,US/Pacific,KCRQ,2018-09-25 15:53:00,69.1,,73.0,29.89,10.0,Variable,5.8,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
4323,A-4324,2,2020-11-02 16:45:52,2020-11-02 19:51:00,35.19501,-80.836895,35.195281,-80.83727900000002,0.029,Incident on EAST BLVD near W QUEENS RD Drive with caution.,1399.0, S Kings Dr,L,Charlotte,Mecklenburg,NC,28207-2145,US,US/Eastern,KCLT,2020-11-02 16:52:00,53.0,53.0,31.0,29.45,10.0,WSW,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
4324,A-4325,2,2019-12-04 11:55:00,2019-12-04 13:20:28,34.02010300000001,-117.840369,34.02010300000001,-117.840369,0.0,At N Grand Ave - Accident.,,Valley Blvd,R,Walnut,Los Angeles,CA,91789,US,US/Pacific,KPOC,2019-12-04 11:47:00,54.0,54.0,94.0,28.88,1.0,E,6.0,,Light Rain,False,False,False,False,False,False,False,False,True,False,False,True,False,Day,Day,Day,Day
4325,A-4326,2,2017-10-23 17:36:36,2017-10-23 18:06:25,37.167492,-93.277039,37.167492,-93.277039,0.0,Accident on National Ave at Sunset St.,,S National Ave,R,Springfield,Greene,MO,65804,US,US/Central,KSGF,2017-10-23 17:52:00,63.0,,48.0,29.97,10.0,NNW,15.0,,Clear,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
4326,A-4327,3,2020-08-11 16:19:12,2020-08-11 16:48:29,36.83795900000001,-76.097504,36.83795900000001,-76.097504,0.0,Right lane closed due to accident on I-264 Eastbound at Exit 18 VA-411 Rosemont Rd.,,VA Beach Norfolk Expy E,R,Virginia Beach,Virginia Beach,VA,23452,US,US/Eastern,KNTU,2020-08-11 16:32:00,80.0,80.0,74.0,29.95,1.0,N,16.0,0.16,T-Storm,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
4327,A-4328,2,2018-04-02 07:13:43,2018-04-02 08:13:17,28.596289,-81.4198,28.596289,-81.4198,0.0,Accident on Lake Breeze Dr near Parkway Commerce Blvd.,3399.0,Lake Breeze Dr,L,Orlando,Orange,FL,32808-3026,US,US/Eastern,KORL,2018-04-02 06:53:00,69.1,,93.0,30.06,10.0,Calm,,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
4328,A-4329,2,2020-02-29 23:31:00,2020-03-01 00:02:33,34.257248,-118.579817,34.257248,-118.579817,0.0,At De Soto Ave - Accident.,20501.0, Devonshire St,R,Chatsworth,Los Angeles,CA,91311-3208,US,US/Pacific,KVNY,2020-02-29 23:22:00,55.0,55.0,80.0,29.15,10.0,SE,8.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
4329,A-4330,2,2020-09-19 06:47:00,2020-09-19 08:05:10,34.150946999999995,-118.15058799999998,34.149617,-118.150608,0.092,Incident on N FAIR OAKS AVE near W CORSON ST Drive with caution.,,Corson St,R,Pasadena,Los Angeles,CA,91103,US,US/Pacific,KMWS,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
4330,A-4331,2,2016-10-04 12:30:50,2016-10-04 18:30:50,25.81201,-80.23484,25.81212,-80.22859,0.389,At 22nd Ave - Accident.,,Airport Expy W,R,Miami,Miami-Dade,FL,33142,US,US/Eastern,KMIA,2016-10-04 12:53:00,88.0,,63.0,29.83,10.0,ENE,6.9,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
4331,A-4332,2,2018-01-04 17:24:32,2018-01-04 18:09:10,32.943409,-80.3274,32.943409,-80.3274,0.0,Accident on US-17 Alt at Clubhouse Rd.,101.0,Clubhouse Rd,R,Ridgeville,Dorchester,SC,29472-9203,US,US/Eastern,KDYB,2018-01-04 17:15:00,37.4,28.9,36.0,29.98,10.0,West,13.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
4332,A-4333,1,2020-04-17 17:12:29,2020-04-17 17:57:29,32.16326,-110.96817,32.16326,-110.96817,0.0,At I-19 - Accident.,4898.0, S 6th Ave,R,Tucson,Pima,AZ,85714-3003,US,US/Mountain,KTUS,2020-04-17 16:58:00,80.0,80.0,11.0,27.08,10.0,SW,15.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
4333,A-4334,2,2017-05-16 06:35:38,2017-05-16 12:35:38,48.04373,-122.18111,48.04354,-122.18099,0.014,At WA-529/Exit 198 - Accident.,,State Highway 529,R,Marysville,Snohomish,WA,98270,US,US/Pacific,KAWO,2017-05-16 06:35:00,42.8,40.1,70.0,29.62,9.0,NNE,4.6,0.06,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
4334,A-4335,2,2020-04-16 14:08:03,2020-04-16 14:38:03,37.44349,-77.5813,37.44349,-77.5813,0.0,At VA-653/Courthouse Rd - Accident.,,Courthouse Rd,R,Richmond,Chesterfield,VA,23236,US,US/Eastern,KFCI,2020-04-16 13:56:00,60.0,60.0,32.0,29.91,10.0,WNW,17.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
4335,A-4336,2,2020-12-23 01:51:00,2020-12-23 03:47:26,43.148997,-83.693076,43.149584,-83.693486,0.046,Incident on N DORT HWY near E DODGE RD Drive with caution.,1053.0, E Dodge Rd,L,Mount Morris,Genesee,MI,48458-9127,US,US/Eastern,KFNT,2020-12-23 01:53:00,38.0,30.0,73.0,29.22,10.0,SSE,14.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
4336,A-4337,2,2020-10-31 00:00:00,2020-11-01 01:24:32,32.45293,-93.803757,32.452938,-93.804863,0.064,Incident on POWELL near KELLY KEY ST Drive with caution.,6188.0, Kelly Key St,R,Shreveport,Caddo,LA,71109-7912,US,US/Central,KSHV,2020-10-31 00:53:00,45.0,45.0,86.0,30.04,10.0,E,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
4337,A-4338,2,2016-11-18 08:24:10,2016-11-18 14:24:10,40.87476,-74.16641,40.8767,-74.16617,0.135,At US-46/Exit 154 - Accident.,,Garden State Pkwy N,R,Clifton,Passaic,NJ,07013,US,US/Eastern,KCDW,2016-11-18 08:53:00,46.9,,74.0,30.18,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
4338,A-4339,4,2018-06-08 13:16:50,2018-06-08 19:16:50,40.651473,-73.56639100000002,40.60898,-73.54759,3.097,Closed at Loop Pky/Exit M10 - Road closed due to accident.,,Meadowbrook Pkwy S,R,Merrick,Nassau,NY,11566,US,US/Eastern,KFRG,2018-06-08 12:53:00,75.0,,66.0,30.15,10.0,SSW,11.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
4339,A-4340,2,2020-08-10 05:44:49,2020-08-10 10:17:31,40.868015,-72.643852,,,6.909999847410001,One lane blocked due to accident on NY-27 Eastbound between CR-111 Captain Daniel Roe Hwy and CR-31 Old Riverhead Rd.,,NY-27 E,R,Westhampton Beach,Suffolk,NY,11978,US,US/Eastern,KFOK,2020-08-10 05:53:00,70.0,70.0,100.0,29.99,8.0,CALM,0.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Day,Day,Day
4340,A-4341,2,2019-12-21 17:11:00,2019-12-21 18:23:04,36.97231,-121.430847,36.97231,-121.430847,0.0,At CR-G7/Bloomfield Ave - Accident.,8699.0, Lovers Ln,L,Gilroy,Santa Clara,CA,95020,US,US/Pacific,KE16,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
4341,A-4342,3,2019-08-17 07:15:49,2019-08-17 08:45:21,29.438089,-98.642792,29.438089,-98.642792,0.0,Accident on I-410 Westbound at Exit 6B TX-151 Stotzer Fwy.,187.0,SW Loop 410,R,San Antonio,Bexar,TX,78245-2167,US,US/Central,KSKF,2019-08-17 07:11:00,79.0,79.0,89.0,29.15,10.0,SSE,7.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
4342,A-4343,2,2020-02-16 08:51:04,2020-02-16 10:21:17,33.651752,-117.761299,33.651752,-117.761299,0.0,Accident on CA-133 Southbound at Exits 8 8A 8B I-405 Exit 2.,,I-405 N,R,Irvine,Orange,CA,92618,US,US/Pacific,KSNA,2020-02-16 08:53:00,58.0,58.0,75.0,30.09,4.0,CALM,0.0,0.0,Haze,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
4343,A-4344,2,2019-12-22 19:51:37,2019-12-22 23:51:37,45.10299000000001,-122.64681000000002,45.10299000000001,-122.64681000000002,0.0,At S Monte Cristo Rd - Accident.,34859.0, Cascade Hwy,L,Molalla,Clackamas,OR,97038-8520,US,US/Pacific,KUAO,2019-12-22 19:50:00,43.0,40.0,87.0,29.59,8.0,NNW,5.0,0.03,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
4344,A-4345,2,2020-04-13 17:52:00,2020-04-13 18:44:56,41.634468,-122.438224,41.634468,-122.438224,0.0,At CR-A29/Big Springs Rd - Accident.,5352.0, County Highway A12,L,Montague,Siskiyou,CA,96064,US,US/Pacific,KSIY,2020-04-13 17:53:00,66.0,66.0,17.0,27.43,10.0,WNW,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
4345,A-4346,2,2020-06-19 15:28:32,2020-06-19 15:58:32,37.649,-77.56062,37.649,-77.56062,0.0,At VA-157/Springfield Rd - Accident.,4396.0, Springfield Rd,L,Glen Allen,Henrico,VA,23060-4109,US,US/Eastern,KOFP,2020-06-19 15:25:00,69.0,69.0,90.0,29.87,10.0,SSE,6.0,0.26,Light Rain with Thunder,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
4346,A-4347,2,2019-12-13 08:47:36,2019-12-13 09:17:23,37.540501,-77.64337900000002,37.540501,-77.64337900000002,0.0,Accident on VA-711 Robious Rd at Ashwell Dr.,,Ashwell Dr,R,Midlothian,Chesterfield,VA,23113,US,US/Eastern,KFCI,2019-12-13 08:56:00,35.0,31.0,89.0,30.06,8.0,N,5.0,0.02,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
4347,A-4348,3,2019-03-31 12:52:06,2019-03-31 13:36:25,30.440794,-91.179077,30.440794,-91.179077,0.0,Accident on I-110 Southbound at LA-73 Government St.,719.0,S 10th St,L,Baton Rouge,East Baton Rouge,LA,70802-6302,US,US/Central,KBTR,2019-03-31 12:53:00,51.1,,63.0,30.22,10.0,North,11.5,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
4348,A-4349,2,2020-06-05 22:53:00,2020-06-05 23:25:08,32.717602,-117.113098,32.717602,-117.113098,0.0,At Home Ave - Accident.,,CA-94 E,R,San Diego,San Diego,CA,92105,US,US/Pacific,KSAN,2020-06-05 22:51:00,68.0,68.0,70.0,29.87,10.0,WSW,6.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
4349,A-4350,2,2019-10-22 07:47:34,2019-10-22 08:47:18,34.890553000000004,-82.406059,34.890553000000004,-82.406059,0.0,Accident on US-25-BR Poinsett Hwy near SC-253 State Park Rd.,,E Blue Ridge Dr,R,Greenville,Greenville,SC,29609,US,US/Eastern,KGMU,2019-10-22 07:44:00,68.0,68.0,100.0,28.77,3.0,S,10.0,0.0,Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
4350,A-4351,2,2017-03-03 16:09:06,2017-03-03 22:09:06,37.52782,-121.99832,37.5324,-122.00674,0.5589999999999999,At Mowry Ave - Accident.,,I-880 N,R,Newark,Alameda,CA,94560,US,US/Pacific,KPAO,2017-03-03 15:47:00,64.4,,59.0,30.01,10.0,NW,12.7,,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
4351,A-4352,3,2017-09-26 18:20:44,2017-09-26 18:50:27,42.350185,-83.099335,42.350185,-83.099335,0.0,Left lane blocked and left hand shoulder blocked due to accident on I-94 Eastbound after Exits 213B 214A I-96.,,I-94 W,R,Detroit,Wayne,MI,48208,US,US/Eastern,KDET,2017-09-26 17:53:00,87.1,,44.0,29.91,10.0,South,8.1,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
4352,A-4353,2,2018-11-07 16:18:04,2018-11-07 16:47:43,34.163292,-118.472366,,,0.0,Lane blocked due to accident on US-101 Eastbound at I-405 .,,US-101 S,R,Sherman Oaks,Los Angeles,CA,91403,US,US/Pacific,KVNY,2018-11-07 15:51:00,71.1,,59.0,29.9,10.0,SSE,10.4,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
4353,A-4354,2,2017-04-04 16:41:42,2017-04-04 22:41:42,41.73598,-73.77651,41.73598,-73.77651,0.0,At Drake Rd - Accident.,,Taconic State Pkwy,R,Pleasant Valley,Dutchess,NY,12569,US,US/Eastern,KPOU,2017-04-04 16:53:00,46.9,,86.0,29.6,10.0,East,9.2,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
4354,A-4355,2,2019-08-14 07:23:31,2019-08-14 08:23:17,39.72319,-75.6063,39.72319,-75.6063,0.0,Accident on Rochelle Ave at Fallon Ave.,516.0,Rochelle Ave,L,Wilmington,New Castle,DE,19804-2120,US,US/Eastern,KILG,2019-08-14 07:24:00,75.0,75.0,94.0,29.72,5.0,CALM,0.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
4355,A-4356,3,2017-04-28 12:21:18,2017-04-28 13:06:01,32.668175,-97.35598,,,0.01,Accident on I-20 Westbound at Exit 435 Loop 820.,,I-820 W,R,Fort Worth,Tarrant,TX,76133,US,US/Central,KFWS,2017-04-28 12:52:00,84.2,,55.0,29.64,7.0,South,10.4,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
4356,A-4357,2,2020-03-25 15:05:30,2020-03-25 16:20:30,43.02553,-76.14529,43.02068,-76.143,0.355,At E Calthrop - Accident.,2202.0, S Salina St,R,Syracuse,Onondaga,NY,13205-4000,US,US/Eastern,KSYR,2020-03-25 14:54:00,44.0,38.0,65.0,29.58,10.0,SE,13.0,0.0,Mostly Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
4357,A-4358,2,2017-05-07 00:26:43,2017-05-07 06:26:43,36.17394,-115.11629,36.17394,-115.11629,0.0,At Bonanza Rd - Accident.,,N Eastern Ave,R,Las Vegas,Clark,NV,89101,US,US/Pacific,KVGT,2017-05-07 00:53:00,64.0,,46.0,29.6,10.0,South,9.2,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
4358,A-4359,2,2020-09-10 23:26:00.000000000,2020-09-11 01:46:43.000000000,38.805867,-77.158237,38.808967,-77.152807,0.362,Incident on I-395 NB near MM 2 Expect delays.,,Henry Shirley Memorial Hwy N,R,Alexandria,Fairfax County,VA,22312,US,US/Eastern,KDCA,2020-09-10 23:52:00,77.0,77.0,94.0,30.11,10.0,NNW,5.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
4359,A-4360,2,2018-01-31 10:36:18,2018-01-31 16:36:18,37.40328,-122.04709,37.40563,-122.05676,0.555,At Ellis St - Accident. Right lane blocked.,,US-101 N,R,Mountain View,Santa Clara,CA,94043,US,US/Pacific,KNUQ,2018-01-31 10:56:00,59.0,,69.0,30.13,10.0,North,3.5,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
4360,A-4361,2,2019-02-15 14:11:53,2019-02-15 14:56:43,34.690552000000004,-82.992653,34.690552000000004,-82.992653,0.0,Accident on US-123 Sandifer Blvd at Wells Hwy.,1599.0,Sandifer Blvd,R,Seneca,Oconee,SC,29678-0924,US,US/Eastern,KCEU,2019-02-15 14:25:00,59.0,,72.0,29.84,10.0,Variable,4.6,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
4361,A-4362,3,2019-01-26 16:22:29,2019-01-26 16:52:10,34.028187,-118.449188,34.028187,-118.449188,0.0,Accident on I-10 Eastbound at Exits 2 2A Pico Blvd.,,S Bundy Dr,R,Los Angeles,Los Angeles,CA,90064,US,US/Pacific,KSMO,2019-01-26 16:51:00,73.0,,29.0,30.14,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
4362,A-4363,2,2020-10-08 10:53:30,2020-10-08 23:07:00,25.846958,-80.21220699999998,25.847077,-80.20837,0.239,Stationary traffic on FL-934 from FL-934/NW 13th Ct (FL-934) to I-95 (FL-934) due to accident.,899.0, NW 79th St,R,Miami,Miami-Dade,FL,33150,US,US/Eastern,KOPF,2020-10-08 10:53:00,85.0,85.0,63.0,30.03,10.0,SE,10.0,0.0,Fair,False,False,False,False,False,False,False,False,True,False,False,False,False,Day,Day,Day,Day
4363,A-4364,3,2018-10-05 18:58:15,2018-10-05 19:28:01,36.035931,-79.791389,36.035931,-79.791389,0.0,Lane blocked due to accident on I-40 Westbound at Exit 221 Elm Eugene St.,,S Elm Eugene St,R,Greensboro,Guilford,NC,27406,US,US/Eastern,KGSO,2018-10-05 18:54:00,81.0,,72.0,30.04,10.0,ENE,5.8,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
4364,A-4365,3,2019-03-06 08:35:29,2019-03-06 09:05:06,37.577038,-77.46416500000002,37.577038,-77.46416500000002,0.0,Left hand shoulder blocked and left lane blocked due to accident on I-95 Southbound at Exit 78 I-64.,,I-64 W,R,Richmond,Richmond City,VA,23230,US,US/Eastern,KOFP,2019-03-06 08:54:00,28.0,19.3,36.0,30.31,10.0,NNW,9.2,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
4365,A-4366,3,2016-12-02 23:48:09,2016-12-03 05:48:09,34.06434,-118.2501,34.065,-118.25133999999998,0.084,Ramp to CA-110/Pasadena Fwy - Accident.,500.0, N Beaudry Ave,R,Los Angeles,Los Angeles,CA,90012-1510,US,US/Pacific,KCQT,2016-12-02 23:47:00,48.9,,29.0,30.08,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
4366,A-4367,2,2017-12-29 08:19:49,2017-12-29 09:19:32,32.00618,-81.116241,32.00618,-81.116241,0.0,Accident on GA-204 Abercorn St at Mall Blvd.,,Mall Blvd,R,Savannah,Chatham,GA,31406,US,US/Eastern,KSVN,2017-12-29 08:26:00,33.8,27.0,87.0,30.34,10.0,North,8.1,,Light Drizzle,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
4367,A-4368,2,2019-04-09 07:58:53,2019-04-09 08:28:39,34.07489,-118.082008,34.07489,-118.082008,0.0,Accident on Walnut Grove Ave near Marshall St.,8598.0,Marshall St,R,Rosemead,Los Angeles,CA,91770-1620,US,US/Pacific,KEMT,2019-04-09 07:53:00,64.0,64.0,75.0,29.89,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
4368,A-4369,2,2019-09-23 08:03:44,2019-09-23 10:29:18,26.045149,-80.259697,26.045149,-80.259697,0.0,Accident on FL-848 Stirling Rd at Pine Island Rd.,,Stirling Rd,R,Fort Lauderdale,Broward,FL,33328,US,US/Eastern,KHWO,2019-09-23 07:53:00,80.0,80.0,64.0,29.96,10.0,NE,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
4369,A-4370,2,2016-11-23 18:38:24,2016-11-23 19:23:06,41.849972,-87.92935899999998,,,0.01,Slow traffic due to accident on York Rd near Clearwater Dr.,2098.0,York Rd,R,Oak Brook,Dupage,IL,60523-1966,US,US/Central,KMDW,2016-11-23 18:53:00,45.0,40.6,90.0,29.94,1.2,SSW,8.1,0.0,Light Drizzle,False,False,True,False,False,False,False,False,True,False,False,True,False,Night,Night,Night,Night
4370,A-4371,2,2018-02-06 07:53:55,2018-02-06 08:23:29,42.918468,-83.501747,42.918468,-83.501747,0.0,Accident on State Rd at Erie St.,8000.0,S State Rd,R,Goodrich,Genesee,MI,48438-8864,US,US/Eastern,KFNT,2018-02-06 07:53:00,10.0,0.4,87.0,30.32,10.0,SW,5.8,,Overcast,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
4371,A-4372,4,2018-08-27 01:37:54,2018-08-27 02:07:21,47.58081,-122.17079,47.57773,-122.17505,0.29100000000000004,Ramp closed to I-405 Southbound - Road closed due to accident.,,I-90 W,R,Bellevue,King,WA,98006,US,US/Pacific,KRNT,2018-08-27 01:38:00,60.1,,90.0,29.97,10.0,Calm,,0.0,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
4372,A-4373,2,2020-11-17 22:18:00,2020-11-18 00:45:00,47.507275,-121.889694,47.509905,-121.874054,0.752,Incident on I-90 EB near MP 26 Left lane blocked.,,I-90 E,R,Issaquah,King,WA,98027,US,US/Pacific,KRNT,2020-11-17 21:53:00,48.0,48.0,83.0,29.62,10.0,SSE,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
